hhID,obsHourMin,season,meanW
rf_32,06:11:00,Autumn,184.98758241758242
rf_32,06:11:00,Spring,253.53494505494507
rf_32,06:11:00,Summer,4.578555555555555
rf_32,06:11:00,Winter,384.16228260869565
rf_32,06:12:00,Autumn,191.44373626373627
rf_32,06:12:00,Spring,264.15593406593405
rf_32,06:12:00,Summer,4.578555555555555
rf_32,06:12:00,Winter,383.07815217391305
rf_32,06:13:00,Autumn,186.24582417582417
rf_32,06:13:00,Spring,256.9176923076923
rf_32,06:13:00,Summer,4.578555555555555
rf_32,06:13:00,Winter,403.308152173913
rf_32,06:14:00,Autumn,182.1174725274725
rf_32,06:14:00,Spring,256.227032967033
rf_32,06:14:00,Summer,4.509888888888889
rf_32,06:14:00,Winter,402.2595652173913
rf_32,06:15:00,Autumn,187.0754945054945
rf_32,06:15:00,Spring,260.05945054945056
rf_32,06:15:00,Summer,4.4782222222222225
rf_32,06:15:00,Winter,393.91565217391303
rf_32,06:16:00,Autumn,185.64065934065934
rf_32,06:16:00,Spring,267.150989010989
rf_32,06:16:00,Summer,4.509888888888889
rf_32,06:16:00,Winter,384.72891304347826
rf_32,06:17:00,Autumn,180.95934782608694
rf_32,06:17:00,Spring,278.8710989010989
rf_32,06:17:00,Summer,4.509888888888889
rf_32,06:17:00,Winter,378.9297826086957
rf_32,06:18:00,Autumn,182.79684782608697
rf_32,06:18:00,Spring,281.5332967032967
rf_32,06:18:00,Summer,1.0747777777777778
rf_32,06:18:00,Winter,381.6932608695652
rf_32,06:19:00,Autumn,173.57217391304349
rf_32,06:19:00,Spring,290.56714285714287
rf_32,06:19:00,Summer,0
rf_32,06:19:00,Winter,368.30891304347824
rf_32,06:20:00,Autumn,174.9398913043478
rf_32,06:20:00,Spring,293.83186813186813
rf_32,06:20:00,Summer,0
rf_32,06:20:00,Winter,369.93489130434784
rf_32,06:21:00,Autumn,183.44184782608698
rf_32,06:21:00,Spring,284.59439560439563
rf_32,06:21:00,Summer,0
rf_32,06:21:00,Winter,360.4380434782609
rf_32,06:22:00,Autumn,184.7891304347826
rf_32,06:22:00,Spring,278.9579120879121
rf_32,06:22:00,Summer,0
rf_32,06:22:00,Winter,359.30782608695654
rf_32,06:23:00,Autumn,174.88804347826087
rf_32,06:23:00,Spring,289.38571428571424
rf_32,06:23:00,Summer,0
rf_32,06:23:00,Winter,360.5004347826087
rf_32,06:24:00,Autumn,179.34771739130437
rf_32,06:24:00,Spring,283.0657142857143
rf_32,06:24:00,Summer,0
rf_32,06:24:00,Winter,369.14130434782606
rf_32,06:25:00,Autumn,179.0691304347826
rf_32,06:25:00,Spring,266.3148351648352
rf_32,06:25:00,Summer,0.054945054945054944
rf_32,06:25:00,Winter,368.15054347826083
rf_32,06:26:00,Autumn,178.88315217391303
rf_32,06:26:00,Spring,262.6630769230769
rf_32,06:26:00,Summer,0
rf_32,06:26:00,Winter,362.95673913043476
rf_32,06:27:00,Autumn,180.85184782608695
rf_32,06:27:00,Spring,261.33681318681323
rf_32,06:27:00,Summer,0
rf_32,06:27:00,Winter,356.7532608695652
rf_32,06:28:00,Autumn,188.41260869565215
rf_32,06:28:00,Spring,272.3840659340659
rf_32,06:28:00,Summer,0
rf_32,06:28:00,Winter,354.259347826087
rf_32,06:29:00,Autumn,183.5553260869565
rf_32,06:29:00,Spring,280.4061538461538
rf_32,06:29:00,Summer,0
rf_32,06:29:00,Winter,355.20293478260874
rf_32,06:30:00,Autumn,183.0041304347826
rf_32,06:30:00,Spring,260.181978021978
rf_32,06:30:00,Summer,0
rf_32,06:30:00,Winter,367.56108695652176
rf_32,06:31:00,Autumn,182.18858695652173
rf_32,06:31:00,Spring,245.52252747252746
rf_32,06:31:00,Summer,0
rf_32,06:31:00,Winter,364.86097826086956
rf_32,06:32:00,Autumn,180.99576086956523
rf_32,06:32:00,Spring,261.3645054945055
rf_32,06:32:00,Summer,0
rf_32,06:32:00,Winter,353.4626086956522
rf_32,06:33:00,Autumn,179.88945652173916
rf_32,06:33:00,Spring,285.68010989010986
rf_32,06:33:00,Summer,0
rf_32,06:33:00,Winter,359.9607608695652
rf_32,06:34:00,Autumn,195.16804347826087
rf_32,06:34:00,Spring,279.30813186813185
rf_32,06:34:00,Summer,0
rf_32,06:34:00,Winter,377.98206521739127
rf_32,06:35:00,Autumn,215.15228260869563
rf_32,06:35:00,Spring,260.3108791208791
rf_32,06:35:00,Summer,0
rf_32,06:35:00,Winter,380.98695652173916
rf_32,06:36:00,Autumn,220.3401086956522
rf_32,06:36:00,Spring,263.1712087912088
rf_32,06:36:00,Summer,0
rf_32,06:36:00,Winter,369.5791304347826
rf_32,06:37:00,Autumn,202.47847826086957
rf_32,06:37:00,Spring,263.38
rf_32,06:37:00,Summer,0
rf_32,06:37:00,Winter,370.9578260869566
rf_32,06:38:00,Autumn,187.38934782608695
rf_32,06:38:00,Spring,261.5845054945055
rf_32,06:38:00,Summer,0
rf_32,06:38:00,Winter,359.409347826087
rf_32,06:39:00,Autumn,187.38402173913045
rf_32,06:39:00,Spring,263.9952747252747
rf_32,06:39:00,Summer,0
rf_32,06:39:00,Winter,355.196847826087
rf_32,06:40:00,Autumn,196.56760869565218
rf_32,06:40:00,Spring,271.1806593406593
rf_32,06:40:00,Summer,0
rf_32,06:40:00,Winter,360.75097826086954
rf_32,06:41:00,Autumn,193.8783695652174
rf_32,06:41:00,Spring,272.4915384615385
rf_32,06:41:00,Summer,0
rf_32,06:41:00,Winter,371.5347826086956
rf_32,06:42:00,Autumn,189.30945652173915
rf_32,06:42:00,Spring,260.44824175824175
rf_32,06:42:00,Summer,0
rf_32,06:42:00,Winter,370.7230434782608
rf_32,06:43:00,Autumn,189.14945652173913
rf_32,06:43:00,Spring,261.6069662921348
rf_32,06:43:00,Summer,0
rf_32,06:43:00,Winter,367.1815217391304
rf_32,06:44:00,Autumn,188.95358695652175
rf_32,06:44:00,Spring,237.71956043956044
rf_32,06:44:00,Summer,0
rf_32,06:44:00,Winter,386.9021739130435
rf_32,06:45:00,Autumn,194.45652173913044
rf_32,06:45:00,Spring,233.75989010989014
rf_32,06:45:00,Summer,0
rf_32,06:45:00,Winter,383.4325
rf_32,06:46:00,Autumn,193.63032608695653
rf_32,06:46:00,Spring,228.14428571428573
rf_32,06:46:00,Summer,0
rf_32,06:46:00,Winter,360.6895652173913
rf_32,06:47:00,Autumn,189.7326086956522
rf_32,06:47:00,Spring,221.10186813186814
rf_32,06:47:00,Summer,0
rf_32,06:47:00,Winter,351.47956521739127
rf_32,06:48:00,Autumn,200.70250000000001
rf_32,06:48:00,Spring,229.22296703296703
rf_32,06:48:00,Summer,0
rf_32,06:48:00,Winter,357.7123913043478
rf_32,06:49:00,Autumn,212.65184782608696
rf_32,06:49:00,Spring,233.1720879120879
rf_32,06:49:00,Summer,0
rf_32,06:49:00,Winter,357.2947826086957
rf_32,06:50:00,Autumn,194.1916304347826
rf_32,06:50:00,Spring,236.23054945054943
rf_32,06:50:00,Summer,0
rf_32,06:50:00,Winter,366.693152173913
rf_32,06:51:00,Autumn,193.36010869565217
rf_32,06:51:00,Spring,227.87043956043956
rf_32,06:51:00,Summer,0
rf_32,06:51:00,Winter,347.0471739130435
rf_32,06:52:00,Autumn,210.87619565217392
rf_32,06:52:00,Spring,231.17340659340658
rf_32,06:52:00,Summer,0
rf_32,06:52:00,Winter,338.52608695652174
rf_32,06:53:00,Autumn,207.51510869565217
rf_32,06:53:00,Spring,234.26263736263738
rf_32,06:53:00,Summer,0
rf_32,06:53:00,Winter,341.5705434782609
rf_32,06:54:00,Autumn,207.17445652173913
rf_32,06:54:00,Spring,239.0648351648352
rf_32,06:54:00,Summer,0
rf_32,06:54:00,Winter,348.84
rf_32,06:55:00,Autumn,206.4883695652174
rf_32,06:55:00,Spring,234.5191208791209
rf_32,06:55:00,Summer,0
rf_32,06:55:00,Winter,354.6471739130435
rf_32,06:56:00,Autumn,201.7904347826087
rf_32,06:56:00,Spring,222.59879120879123
rf_32,06:56:00,Summer,0
rf_32,06:56:00,Winter,345.9382608695652
rf_32,06:57:00,Autumn,190.69195652173912
rf_32,06:57:00,Spring,225.23054945054943
rf_32,06:57:00,Summer,0
rf_32,06:57:00,Winter,333.1325
rf_32,06:58:00,Autumn,191.81706521739127
rf_32,06:58:00,Spring,217.188021978022
rf_32,06:58:00,Summer,0
rf_32,06:58:00,Winter,332.4935869565217
rf_32,06:59:00,Autumn,195.0688043478261
rf_32,06:59:00,Spring,217.5024175824176
rf_32,06:59:00,Summer,0
rf_32,06:59:00,Winter,330.84728260869565
rf_32,07:00:00,Autumn,200.22608695652173
rf_32,07:00:00,Spring,224.64032967032966
rf_32,07:00:00,Summer,0
rf_32,07:00:00,Winter,326.66641304347826
rf_32,07:01:00,Autumn,204.7758695652174
rf_32,07:01:00,Spring,230.87208791208792
rf_32,07:01:00,Summer,0
rf_32,07:01:00,Winter,333.00565217391306
rf_32,07:02:00,Autumn,205.01358695652175
rf_32,07:02:00,Spring,228.00483516483516
rf_32,07:02:00,Summer,0
rf_32,07:02:00,Winter,332.55141304347825
rf_32,07:03:00,Autumn,208.15021739130435
rf_32,07:03:00,Spring,219.3448351648352
rf_32,07:03:00,Summer,0
rf_32,07:03:00,Winter,328.67554347826086
rf_32,07:04:00,Autumn,195.50782608695653
rf_32,07:04:00,Spring,210.5089010989011
rf_32,07:04:00,Summer,0
rf_32,07:04:00,Winter,322.08565217391305
rf_32,07:05:00,Autumn,185.66336956521738
rf_32,07:05:00,Spring,207.77967032967032
rf_32,07:05:00,Summer,0
rf_32,07:05:00,Winter,318.73521739130433
rf_32,07:06:00,Autumn,187.92604395604397
rf_32,07:06:00,Spring,216.2175824175824
rf_32,07:06:00,Summer,1.6263736263736264
rf_32,07:06:00,Winter,308.27630434782606
rf_32,07:07:00,Autumn,195.97902173913045
rf_32,07:07:00,Spring,222.0157142857143
rf_32,07:07:00,Summer,5.4884615384615385
rf_32,07:07:00,Winter,301.1594565217392
rf_32,07:08:00,Autumn,195.82271739130434
rf_32,07:08:00,Spring,223.2369230769231
rf_32,07:08:00,Summer,3.4529670329670332
rf_32,07:08:00,Winter,309.1631521739131
rf_32,07:09:00,Autumn,199.60141304347823
rf_32,07:09:00,Spring,222.39725274725276
rf_32,07:09:00,Summer,3.4216483516483516
rf_32,07:09:00,Winter,316.5284782608696
rf_32,07:10:00,Autumn,198.7758695652174
rf_32,07:10:00,Spring,204.93461538461537
rf_32,07:10:00,Summer,3.426923076923077
rf_32,07:10:00,Winter,314.30717391304347
rf_32,07:11:00,Autumn,199.08097826086959
rf_32,07:11:00,Spring,196.5175824175824
rf_32,07:11:00,Summer,3.458241758241758
rf_32,07:11:00,Winter,306.35141304347826
rf_32,07:12:00,Autumn,202.73021739130436
rf_32,07:12:00,Spring,197.49813186813185
rf_32,07:12:00,Summer,3.4948351648351643
rf_32,07:12:00,Winter,303.87326086956523
rf_32,07:13:00,Autumn,207.35565217391306
rf_32,07:13:00,Spring,202.77483516483514
rf_32,07:13:00,Summer,9.172857142857143
rf_32,07:13:00,Winter,303.3934782608696
rf_32,07:14:00,Autumn,200.1388043478261
rf_32,07:14:00,Spring,197.87109890109892
rf_32,07:14:00,Summer,12.507692307692308
rf_32,07:14:00,Winter,313.3314130434783
rf_32,07:15:00,Autumn,197.51282608695652
rf_32,07:15:00,Spring,199.074
rf_32,07:15:00,Summer,9.627032967032967
rf_32,07:15:00,Winter,304.63239130434783
rf_32,07:16:00,Autumn,198.79315217391306
rf_32,07:16:00,Spring,197.48555555555555
rf_32,07:16:00,Summer,9.715604395604396
rf_32,07:16:00,Winter,303.88902173913044
rf_32,07:17:00,Autumn,197.93065217391305
rf_32,07:17:00,Spring,199.69395604395606
rf_32,07:17:00,Summer,9.877472527472527
rf_32,07:17:00,Winter,302.52152173913043
rf_32,07:18:00,Autumn,193.25902173913045
rf_32,07:18:00,Spring,197.09505494505495
rf_32,07:18:00,Summer,10.138461538461538
rf_32,07:18:00,Winter,302.54184782608695
rf_32,07:19:00,Autumn,196.02054347826086
rf_32,07:19:00,Spring,183.22978021978022
rf_32,07:19:00,Summer,10.101868131868132
rf_32,07:19:00,Winter,295.41934782608695
rf_32,07:20:00,Autumn,192.53152173913045
rf_32,07:20:00,Spring,183.71043956043957
rf_32,07:20:00,Summer,10.002637362637362
rf_32,07:20:00,Winter,291.9941304347826
rf_32,07:21:00,Autumn,184.74826086956523
rf_32,07:21:00,Spring,183.59527472527472
rf_32,07:21:00,Summer,10.107142857142858
rf_32,07:21:00,Winter,283.4678260869565
rf_32,07:22:00,Autumn,186.06478260869565
rf_32,07:22:00,Spring,189.99714285714288
rf_32,07:22:00,Summer,10.133076923076922
rf_32,07:22:00,Winter,282.99032608695654
rf_32,07:23:00,Autumn,186.02815217391304
rf_32,07:23:00,Spring,192.4286813186813
rf_32,07:23:00,Summer,10.107142857142858
rf_32,07:23:00,Winter,283.9078260869565
rf_32,07:24:00,Autumn,181.58021739130436
rf_32,07:24:00,Spring,190.84791208791208
rf_32,07:24:00,Summer,10.232307692307693
rf_32,07:24:00,Winter,277.5560869565217
rf_32,07:25:00,Autumn,175.17934782608697
rf_32,07:25:00,Spring,186.71076923076924
rf_32,07:25:00,Summer,10.20098901098901
rf_32,07:25:00,Winter,280.4414130434783
rf_32,07:26:00,Autumn,174.6526086956522
rf_32,07:26:00,Spring,184.50868131868134
rf_32,07:26:00,Summer,10.366263736263736
rf_32,07:26:00,Winter,289.1185869565217
rf_32,07:27:00,Autumn,171.35010869565215
rf_32,07:27:00,Spring,179.06153846153848
rf_32,07:27:00,Summer,15.423516483516483
rf_32,07:27:00,Winter,307.94489130434783
rf_32,07:28:00,Autumn,176.73467391304348
rf_32,07:28:00,Spring,181.30076923076922
rf_32,07:28:00,Summer,22.599670329670328
rf_32,07:28:00,Winter,299.4071739130435
rf_32,07:29:00,Autumn,179.0457608695652
rf_32,07:29:00,Spring,185.04846153846154
rf_32,07:29:00,Summer,31.795494505494503
rf_32,07:29:00,Winter,297.41434782608695
rf_32,07:30:00,Autumn,150.10847826086956
rf_32,07:30:00,Spring,184.77274725274725
rf_32,07:30:00,Summer,33.14714285714285
rf_32,07:30:00,Winter,291.48369565217394
rf_32,07:31:00,Autumn,136.37304347826085
rf_32,07:31:00,Spring,182.6775824175824
rf_32,07:31:00,Summer,30.77263736263736
rf_32,07:31:00,Winter,285.495652173913
rf_32,07:32:00,Autumn,144.63771739130434
rf_32,07:32:00,Spring,184.90736263736264
rf_32,07:32:00,Summer,17.704285714285717
rf_32,07:32:00,Winter,283.7661956521739
rf_32,07:33:00,Autumn,146.45956521739132
rf_32,07:33:00,Spring,188.45021978021978
rf_32,07:33:00,Summer,15.867142857142857
rf_32,07:33:00,Winter,289.13489130434783
rf_32,07:34:00,Autumn,150.67706521739132
rf_32,07:34:00,Spring,197.51802197802198
rf_32,07:34:00,Summer,15.741868131868133
rf_32,07:34:00,Winter,294.50880434782613
rf_32,07:35:00,Autumn,149.53097826086957
rf_32,07:35:00,Spring,196.41186813186812
rf_32,07:35:00,Summer,15.841098901098901
rf_32,07:35:00,Winter,295.3604347826087
rf_32,07:36:00,Autumn,145.4376086956522
rf_32,07:36:00,Spring,192.08164835164837
rf_32,07:36:00,Summer,16.446373626373624
rf_32,07:36:00,Winter,288.35663043478263
rf_32,07:37:00,Autumn,140.44326086956522
rf_32,07:37:00,Spring,196.0087912087912
rf_32,07:37:00,Summer,17.062307692307694
rf_32,07:37:00,Winter,278.24054347826086
rf_32,07:38:00,Autumn,140.94771739130437
rf_32,07:38:00,Spring,205.4843956043956
rf_32,07:38:00,Summer,13.242197802197802
rf_32,07:38:00,Winter,259.41141304347826
rf_32,07:39:00,Autumn,152.07217391304349
rf_32,07:39:00,Spring,206.57494505494506
rf_32,07:39:00,Summer,6.412417582417582
rf_32,07:39:00,Winter,264.1745652173913
rf_32,07:40:00,Autumn,159.51717391304348
rf_32,07:40:00,Spring,207.92516483516482
rf_32,07:40:00,Summer,5.932307692307693
rf_32,07:40:00,Winter,283.79521739130433
rf_32,07:41:00,Autumn,154.38576086956522
rf_32,07:41:00,Spring,195.3825274725275
rf_32,07:41:00,Summer,5.9010989010989015
rf_32,07:41:00,Winter,287.6557608695652
rf_32,07:42:00,Autumn,149.89413043478262
rf_32,07:42:00,Spring,201.61692307692306
rf_32,07:42:00,Summer,6.125494505494505
rf_32,07:42:00,Winter,273.55391304347825
rf_32,07:43:00,Autumn,147.13597826086956
rf_32,07:43:00,Spring,203.61087912087913
rf_32,07:43:00,Summer,6.762087912087912
rf_32,07:43:00,Winter,264.07608695652175
rf_32,07:44:00,Autumn,150.81652173913045
rf_32,07:44:00,Spring,191.61076923076922
rf_32,07:44:00,Summer,6.6681318681318675
rf_32,07:44:00,Winter,266.24445652173915
rf_32,07:45:00,Autumn,152.8816304347826
rf_32,07:45:00,Spring,186.87285714285716
rf_32,07:45:00,Summer,6.4750549450549455
rf_32,07:45:00,Winter,274.15293478260867
rf_32,07:46:00,Autumn,156.4119565217391
rf_32,07:46:00,Spring,188.64549450549453
rf_32,07:46:00,Summer,7.117032967032967
rf_32,07:46:00,Winter,271.8808695652174
rf_32,07:47:00,Autumn,151.8279347826087
rf_32,07:47:00,Spring,194.0267032967033
rf_32,07:47:00,Summer,8.01989010989011
rf_32,07:47:00,Winter,261.12
rf_32,07:48:00,Autumn,152.5678021978022
rf_32,07:48:00,Spring,188.98
rf_32,07:48:00,Summer,7.727582417582418
rf_32,07:48:00,Winter,263.02978260869565
rf_32,07:49:00,Autumn,150.62054347826088
rf_32,07:49:00,Spring,189.93153846153848
rf_32,07:49:00,Summer,7.085714285714285
rf_32,07:49:00,Winter,271.1297826086956
rf_32,07:50:00,Autumn,156.39717391304347
rf_32,07:50:00,Spring,187.92560439560438
rf_32,07:50:00,Summer,6.569010989010989
rf_32,07:50:00,Winter,247.42315217391305
rf_32,07:51:00,Autumn,162.59173913043477
rf_32,07:51:00,Spring,189.28439560439563
rf_32,07:51:00,Summer,5.739230769230769
rf_32,07:51:00,Winter,241.18847826086957
rf_32,07:52:00,Autumn,156.3817391304348
rf_32,07:52:00,Spring,187.24362637362634
rf_32,07:52:00,Summer,5.514835164835165
rf_32,07:52:00,Winter,236.13108695652176
rf_32,07:53:00,Autumn,141.16630434782607
rf_32,07:53:00,Spring,183.89846153846153
rf_32,07:53:00,Summer,5.963626373626374
rf_32,07:53:00,Winter,225.3779347826087
rf_32,07:54:00,Autumn,121.9166304347826
rf_32,07:54:00,Spring,185.86989010989012
rf_32,07:54:00,Summer,5.989670329670329
rf_32,07:54:00,Winter,224.71021739130435
rf_32,07:55:00,Autumn,125.49532608695652
rf_32,07:55:00,Spring,188.53197802197803
rf_32,07:55:00,Summer,6.375934065934066
rf_32,07:55:00,Winter,231.2988043478261
rf_32,07:56:00,Autumn,129.13445652173914
rf_32,07:56:00,Spring,178.06186813186812
rf_32,07:56:00,Summer,6.537692307692307
rf_32,07:56:00,Winter,237.0979347826087
rf_32,07:57:00,Autumn,131.92717391304348
rf_32,07:57:00,Spring,175.64846153846153
rf_32,07:57:00,Summer,6.0575824175824176
rf_32,07:57:00,Winter,226.64945652173913
rf_32,07:58:00,Autumn,126.00097826086957
rf_32,07:58:00,Spring,174.96703296703296
rf_32,07:58:00,Summer,5.895824175824176
rf_32,07:58:00,Winter,216.00619565217391
rf_32,07:59:00,Autumn,125.3508695652174
rf_32,07:59:00,Spring,172.5978021978022
rf_32,07:59:00,Summer,5.702637362637363
rf_32,07:59:00,Winter,215.63467391304349
rf_32,08:00:00,Autumn,128.55641304347827
rf_32,08:00:00,Spring,166.92076923076925
rf_32,08:00:00,Summer,5.702637362637363
rf_32,08:00:00,Winter,216.46728260869568
rf_32,08:01:00,Autumn,127.42076086956521
rf_32,08:01:00,Spring,165.23538461538462
rf_32,08:01:00,Summer,5.666043956043956
rf_32,08:01:00,Winter,214.20239130434783
rf_32,08:02:00,Autumn,121.39641304347825
rf_32,08:02:00,Spring,169.7132967032967
rf_32,08:02:00,Summer,5.603516483516484
rf_32,08:02:00,Winter,215.18097826086958
rf_32,08:03:00,Autumn,123.69369565217391
rf_32,08:03:00,Spring,171.9732967032967
rf_32,08:03:00,Summer,5.603516483516484
rf_32,08:03:00,Winter,209.3375
rf_32,08:04:00,Autumn,124.5783695652174
rf_32,08:04:00,Spring,158.43516483516484
rf_32,08:04:00,Summer,5.603516483516484
rf_32,08:04:00,Winter,206.8667032967033
rf_32,08:05:00,Autumn,120.47956521739131
rf_32,08:05:00,Spring,155.37725274725275
rf_32,08:05:00,Summer,5.634835164835165
rf_32,08:05:00,Winter,204.42499999999998
rf_32,08:06:00,Autumn,119.13260869565218
rf_32,08:06:00,Spring,159.06622222222222
rf_32,08:06:00,Summer,5.697362637362637
rf_32,08:06:00,Winter,197.39304347826086
rf_32,08:07:00,Autumn,110.81576086956521
rf_32,08:07:00,Spring,162.099010989011
rf_32,08:07:00,Summer,0.5307692307692308
rf_32,08:07:00,Winter,196.08695652173913
rf_32,08:08:00,Autumn,109.28934782608697
rf_32,08:08:00,Spring,159.95571428571427
rf_32,08:08:00,Summer,0
rf_32,08:08:00,Winter,194.27141304347828
rf_32,08:09:00,Autumn,115.71141304347825
rf_32,08:09:00,Spring,156.31274725274727
rf_32,08:09:00,Summer,0
rf_32,08:09:00,Winter,194.52097826086955
rf_32,08:10:00,Autumn,124.89858695652174
rf_32,08:10:00,Spring,147.0774725274725
rf_32,08:10:00,Summer,0
rf_32,08:10:00,Winter,185.82532608695652
rf_32,08:11:00,Autumn,123.06597826086956
rf_32,08:11:00,Spring,147.00384615384615
rf_32,08:11:00,Summer,0
rf_32,08:11:00,Winter,187.32576086956524
rf_32,08:12:00,Autumn,116.08097826086957
rf_32,08:12:00,Spring,155.23945054945054
rf_32,08:12:00,Summer,0
rf_32,08:12:00,Winter,192.04934782608697
rf_32,08:13:00,Autumn,117.81010869565218
rf_32,08:13:00,Spring,158.01593406593406
rf_32,08:13:00,Summer,0
rf_32,08:13:00,Winter,192.5967391304348
rf_32,08:14:00,Autumn,122.1675
rf_32,08:14:00,Spring,161.49714285714285
rf_32,08:14:00,Summer,0
rf_32,08:14:00,Winter,189.91760869565215
rf_32,08:15:00,Autumn,128.06804347826088
rf_32,08:15:00,Spring,157.75131868131868
rf_32,08:15:00,Summer,0
rf_32,08:15:00,Winter,188.39108695652175
rf_32,08:16:00,Autumn,116.61304347826086
rf_32,08:16:00,Spring,147.97604395604395
rf_32,08:16:00,Summer,0
rf_32,08:16:00,Winter,191.6329347826087
rf_32,08:17:00,Autumn,112.31771739130434
rf_32,08:17:00,Spring,136.46263736263737
rf_32,08:17:00,Summer,0
rf_32,08:17:00,Winter,186.0163043478261
rf_32,08:18:00,Autumn,113.57913043478261
rf_32,08:18:00,Spring,123.74021978021979
rf_32,08:18:00,Summer,0
rf_32,08:18:00,Winter,180.07510869565218
rf_32,08:19:00,Autumn,116.27880434782608
rf_32,08:19:00,Spring,124.50923076923077
rf_32,08:19:00,Summer,0
rf_32,08:19:00,Winter,183.73478260869564
rf_32,08:20:00,Autumn,118.75728260869565
rf_32,08:20:00,Spring,126.6021978021978
rf_32,08:20:00,Summer,0
rf_32,08:20:00,Winter,189.18684782608693
rf_32,08:21:00,Autumn,119.4283695652174
rf_32,08:21:00,Spring,128.02153846153848
rf_32,08:21:00,Summer,0
rf_32,08:21:00,Winter,187.3108695652174
rf_32,08:22:00,Autumn,113.08358695652174
rf_32,08:22:00,Spring,115.28758241758241
rf_32,08:22:00,Summer,0
rf_32,08:22:00,Winter,181.50847826086957
rf_32,08:23:00,Autumn,108.53065217391304
rf_32,08:23:00,Spring,109.57197802197801
rf_32,08:23:00,Summer,0
rf_32,08:23:00,Winter,184.71978260869565
rf_32,08:24:00,Autumn,95.73173913043478
rf_32,08:24:00,Spring,108.82615384615384
rf_32,08:24:00,Summer,0
rf_32,08:24:00,Winter,182.80032608695655
rf_32,08:25:00,Autumn,98.01336956521739
rf_32,08:25:00,Spring,106.1865934065934
rf_32,08:25:00,Summer,0
rf_32,08:25:00,Winter,178.6604347826087
rf_32,08:26:00,Autumn,99.55532608695653
rf_32,08:26:00,Spring,97.27450549450549
rf_32,08:26:00,Summer,0
rf_32,08:26:00,Winter,178.79478260869564
rf_32,08:27:00,Autumn,91.49489130434783
rf_32,08:27:00,Spring,96.54527472527474
rf_32,08:27:00,Summer,0
rf_32,08:27:00,Winter,182.32065217391303
rf_32,08:28:00,Autumn,81.35641304347826
rf_32,08:28:00,Spring,100.59516483516484
rf_32,08:28:00,Summer,0
rf_32,08:28:00,Winter,173.19
rf_32,08:29:00,Autumn,78.54065217391305
rf_32,08:29:00,Spring,99.27483516483517
rf_32,08:29:00,Summer,0
rf_32,08:29:00,Winter,170.7170652173913
rf_32,08:30:00,Autumn,72.8933695652174
rf_32,08:30:00,Spring,97.06692307692308
rf_32,08:30:00,Summer,0
rf_32,08:30:00,Winter,164.25076086956523
rf_32,08:31:00,Autumn,59.7329347826087
rf_32,08:31:00,Spring,94.39
rf_32,08:31:00,Summer,0
rf_32,08:31:00,Winter,163.7967391304348
rf_32,08:32:00,Autumn,66.07228260869564
rf_32,08:32:00,Spring,92.12142857142857
rf_32,08:32:00,Summer,0
rf_32,08:32:00,Winter,157.60380434782607
rf_32,08:33:00,Autumn,65.845
rf_32,08:33:00,Spring,90.96230769230769
rf_32,08:33:00,Summer,0
rf_32,08:33:00,Winter,151.57358695652175
rf_32,08:34:00,Autumn,62.12315217391304
rf_32,08:34:00,Spring,91.08780219780219
rf_32,08:34:00,Summer,0
rf_32,08:34:00,Winter,153.45847826086955
rf_32,08:35:00,Autumn,62.742717391304346
rf_32,08:35:00,Spring,91.13494505494506
rf_32,08:35:00,Summer,0
rf_32,08:35:00,Winter,157.17652173913044
rf_32,08:36:00,Autumn,64.74032608695651
rf_32,08:36:00,Spring,86.86043956043956
rf_32,08:36:00,Summer,0
rf_32,08:36:00,Winter,166.23141304347826
rf_32,08:37:00,Autumn,66.50054347826087
rf_32,08:37:00,Spring,81.51395604395604
rf_32,08:37:00,Summer,0
rf_32,08:37:00,Winter,156.73771739130436
rf_32,08:38:00,Autumn,67.15119565217391
rf_32,08:38:00,Spring,83.7321978021978
rf_32,08:38:00,Summer,0
rf_32,08:38:00,Winter,149.20076086956522
rf_32,08:39:00,Autumn,59.67630434782609
rf_32,08:39:00,Spring,82.92857142857143
rf_32,08:39:00,Summer,0
rf_32,08:39:00,Winter,148.05989130434781
rf_32,08:40:00,Autumn,57.133043478260866
rf_32,08:40:00,Spring,80.53813186813186
rf_32,08:40:00,Summer,0
rf_32,08:40:00,Winter,149.4554347826087
rf_32,08:41:00,Autumn,58.0554347826087
rf_32,08:41:00,Spring,77.25516483516483
rf_32,08:41:00,Summer,0
rf_32,08:41:00,Winter,151.8338043478261
rf_32,08:42:00,Autumn,66.5266304347826
rf_32,08:42:00,Spring,75.84604395604396
rf_32,08:42:00,Summer,0
rf_32,08:42:00,Winter,160.26891304347825
rf_32,08:43:00,Autumn,68.40054347826086
rf_32,08:43:00,Spring,76.14879120879121
rf_32,08:43:00,Summer,0
rf_32,08:43:00,Winter,158.07978260869567
rf_32,08:44:00,Autumn,67.61608695652174
rf_32,08:44:00,Spring,77.4067032967033
rf_32,08:44:00,Summer,0
rf_32,08:44:00,Winter,162.3370652173913
rf_32,08:45:00,Autumn,64.94184782608696
rf_32,08:45:00,Spring,76.50406593406593
rf_32,08:45:00,Summer,0
rf_32,08:45:00,Winter,165.13021739130434
rf_32,08:46:00,Autumn,70.96108695652174
rf_32,08:46:00,Spring,74.81824175824175
rf_32,08:46:00,Summer,0
rf_32,08:46:00,Winter,154.8779347826087
rf_32,08:47:00,Autumn,67.8945652173913
